gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,qvalue
ENSDARG00000031164,20035.294938699797,-0.24749541989476298,0.7030781687462141,-0.35201693196663586,0.7248255643161743,0.9999338491449745,tuba8l2,0.9999338491449745
ENSDARG00000062592,18070.555085926204,-0.17512810896471245,0.8096264136376666,-0.2163073066969969,0.828748213963615,0.9999338491449745,myl10,0.9999338491449745
ENSDARG00000018334,15580.328925409267,0.1808510892908711,0.48349582387994516,0.374048916988738,0.7083679228245578,0.9999338491449745,rpl35,0.9999338491449745
ENSDARG00000005526,19340.823315978454,-1.2914975045961186,0.7838012650257453,-1.6477359277465535,0.09940687205547252,0.7829180607054664,igfn1.1,0.7829180607054664
ENSDARG00000071331,17693.185033278016,-0.48860260243750475,0.676984123007777,-0.7217342118256618,0.47045790384199093,0.9999338491449745,ryr3,0.9999338491449745
ENSDARG00000011405,15489.234849937282,0.22905733430178776,0.49771322308671434,0.4602195072922146,0.6453586703843026,0.9999338491449745,rps9,0.9999338491449745
ENSDARG00000068738,20458.910125568804,-0.641059747996018,0.8578559306357998,-0.7472813617094151,0.454893740655129,0.9999338491449745,cox5b2,0.9999338491449745
ENSDARG00000101777,17199.574795553766,-0.09985743256472279,0.8335326773236785,-0.1198002613231035,0.9046413749289125,0.9999338491449745,pdlim5a,0.9999338491449745
ENSDARG00000098355,19700.92783718557,-0.4817050826615672,0.6365652539676733,-0.7567253783632206,0.44921440717350825,0.9999338491449745,atp5pd,0.9999338491449745
ENSDARG00000093216,20759.564800553955,0.32200785004641813,1.8467223098910535,0.17436722799185486,0.8615768680266926,0.9999338491449745,si_ch211-146l10.7,0.9999338491449745
ENSDARG00000005791,15586.182136535459,0.10459312815580048,0.4792931164674822,0.2182237227329273,0.827254802399101,0.9999338491449745,rpl28,0.9999338491449745
ENSDARG00000100392,15614.796069866965,0.08266605480451328,0.5170398743631314,0.15988332603232575,0.8729729834437674,0.9999338491449745,rps18,0.9999338491449745
ENSDARG00000002344,18413.986180120202,0.2727588211594281,0.5287333753096801,0.5158721463340058,0.6059437090866688,0.9999338491449745,tubb4b,0.9999338491449745
ENSDARG00000021838,15129.526602002368,0.24993961175654922,0.4653146148612462,0.5371411165133501,0.5911701413731252,0.9999338491449745,rps23,0.9999338491449745
ENSDARG00000088383,20021.28162104881,-0.5765482615873205,0.6252490195385503,-0.92210982116026,0.3564712946485148,0.9999338491449745,cox5aa,0.9999338491449745
ENSDARG00000074758,16343.062583579898,-0.15113687892016694,0.2603546089832169,-0.5805039500180679,0.5615748237957348,0.9999338491449745,csde1,0.9999338491449745
ENSDARG00000012381,19353.538095371023,-0.44086773861608775,0.7808554117066936,-0.5645958675659244,0.5723486766953146,0.9999338491449745,hsc70,0.9999338491449745
ENSDARG00000080337,24000.40472562007,-1.6674151147894298,0.7338697322367039,-2.272085959598642,0.023081318967100792,0.3720742436279017,NC_002333.4,0.3720742436279017
ENSDARG00000056008,18774.4583887124,-0.3013423059989135,0.4714234052465106,-0.6392179570323614,0.5226811519057939,0.9999338491449745,atp5mc1,0.9999338491449745
ENSDARG00000045423,18966.164734679045,0.3234675347107921,1.7926148168947924,0.18044452810621625,0.8568035996176052,0.9999338491449745,si_ch211-146l10.8,0.9999338491449745
ENSDARG00000079078,13900.618394257366,-1.6289610700955075,0.8951093341152071,-1.8198459205050008,0.06878247241628728,0.6646857808730722,si_ch211-5k11.8,0.6646857808730722
ENSDARG00000061249,18787.916548779933,-0.8331974897949546,0.7227398407461585,-1.1528318252592238,0.24897941888320152,0.9999338491449745,myom1a,0.9999338491449745
ENSDARG00000087402,15661.491845954257,0.8225323599620149,0.7417848877185514,1.1088556447837756,0.2674924610428334,0.9999338491449745,tpm1,0.9999338491449745
ENSDARG00000045487,13093.765000443393,0.2630024842170418,0.5089582235931689,0.5167467034136587,0.6053329891554398,0.9999338491449745,rps16,0.9999338491449745
ENSDARG00000029500,14303.043357498651,0.15744774514176585,0.4740410710703813,0.3321394595330105,0.739783955368768,0.9999338491449745,rpl34,0.9999338491449745
ENSDARG00000079111,16948.522576278785,-1.203162061061452,0.8206028807244762,-1.4661928312988985,0.14259576103113603,0.9031885796572013,actc1c,0.9031885796572012
ENSDARG00000103433,14879.769415261113,0.14504724457939244,0.5361637431930193,0.2705278870883579,0.7867541656586823,0.9999338491449745,rpl14,0.9999338491449745
ENSDARG00000057571,19445.90715345409,-0.8301013718156823,0.7995115592622515,-1.038260625752125,0.2991487344591919,0.9999338491449745,pgam2,0.9999338491449745
ENSDARG00000039093,18264.811918305353,-0.9571401180473453,0.7448836783656506,-1.2849524641852894,0.1988088957774442,0.9999338491449745,got1,0.9999338491449745
ENSDARG00000015887,16378.39062044607,-0.004229984809248836,0.723079216331308,-0.005849960438235991,0.9953324335073114,0.9999338491449745,b2ml,0.9999338491449745
