Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,qvalue
ENSDARG00000087962,705.0248180186663,0.34121880351238015,0.42673324532641255,0.7996067971019659,0.4239386481118681,0.9998728016123211,0.9998728016123211
ENSDARG00000099313,113.78703234866258,0.08877418187841492,0.4519228336303909,0.1964365933123434,0.8442684568400718,0.9998728016123211,0.9998728016123211
ENSDARG00000103102,16.41225276966831,0.4552498977686565,1.075765059290738,0.42318710190197756,0.6721587565053315,0.9998728016123211,0.9998728016123211
ENSDARG00000102340,36.349152701161415,0.21051287359761647,0.9449699788672645,0.22277202271542876,0.8237129434921038,0.9998728016123211,0.9998728016123211
ENSDARG00000099129,143.55218789232129,0.11934614101504039,0.6600813507608981,0.18080520056727256,0.8565204809279803,0.9998728016123211,0.9998728016123211
ENSDARG00000101813,3492.561263531984,0.22913789478886293,0.322069887493251,0.711453953588457,0.4768029751874677,0.9998728016123211,0.9998728016123211
ENSDARG00000063672,200.5979829945245,0.38640056805578893,0.567307560126763,0.6811130244226765,0.495799976406471,0.9998728016123211,0.9998728016123211
ENSDARG00000018149,914.4376233255919,-0.45308759652266334,0.6422540246529989,-0.7054647836071722,0.48052104029123444,0.9998728016123211,0.9998728016123211
ENSDARG00000045886,6908.686489785281,-0.04675797790174881,0.5200943408832068,-0.0899028776632062,0.9283643943702892,0.9998728016123211,0.9998728016123211
ENSDARG00000045885,699.6149231733787,0.08094664493879934,0.27324073261203174,0.2962466253292244,0.767041744109014,0.9998728016123211,0.9998728016123211
ENSDARG00000007413,510.47583161211196,0.6122700770330175,0.5336998172872331,1.1472180750316774,0.2512915030717424,0.9998728016123211,0.9998728016123211
ENSDARG00000097341,16.694503456005656,-0.35264512943718446,0.43243886680320676,-0.8154797279072173,0.4147977638397642,0.9998728016123211,0.9998728016123211
ENSDARG00000045880,99.01024794200654,-0.3125441572627172,0.40786618536272834,-0.7662909269734186,0.44350321568054063,0.9998728016123211,0.9998728016123211
ENSDARG00000009657,160.77454239852167,-0.06175841829822375,0.22587495343573571,-0.273418621050407,0.7845314404034581,0.9998728016123211,0.9998728016123211
ENSDARG00000093658,179.21722937273483,-0.13757366025470327,0.30890465403061834,-0.4453596229763087,0.6560598865161155,0.9998728016123211,0.9998728016123211
ENSDARG00000026839,133.35356403432314,-0.03327266731620939,0.4441827035334066,-0.07490761583359802,0.9402882170253364,0.9998728016123211,0.9998728016123211
ENSDARG00000016979,664.247448206996,-0.06340344746790369,0.5194970825231746,-0.12204774502285154,0.9028612058153371,0.9998728016123211,0.9998728016123211
ENSDARG00000070477,345.2595066837264,0.14039134309799278,0.3567859985171269,0.3934889364534678,0.6939583937956213,0.9998728016123211,0.9998728016123211
ENSDARG00000045878,116.9769353421949,0.8388848002315163,0.8594534927801462,0.9760677073030508,,,
ENSDARG00000045877,526.231274046766,-0.08781943253003235,0.2729304861972745,-0.3217648337993153,0.747630857183157,0.9998728016123211,0.9998728016123211
ENSDARG00000079391,309.59134075349414,-0.11882271406470399,0.3943823430852928,-0.3012881183653962,0.763194800415609,0.9998728016123211,0.9998728016123211
ENSDARG00000015921,222.04787716616386,0.05768216311798975,0.3425127118993949,0.16840882429768778,0.8662616664670759,0.9998728016123211,0.9998728016123211
ENSDARG00000061544,58.894715873202216,-0.1949051150690522,0.6046339866095924,-0.32235223190472245,0.7471858677311414,0.9998728016123211,0.9998728016123211
ENSDARG00000009262,86.73957060410828,0.32551964337430195,0.5115387522776168,0.6363538283755273,0.5245458276835787,0.9998728016123211,0.9998728016123211
ENSDARG00000018618,563.0589452658462,0.06614753566877131,0.1738115071846782,0.3805705199857006,0.7035219596664817,0.9998728016123211,0.9998728016123211
ENSDARG00000045874,222.023365881242,-0.030557201141907506,0.4202251459982335,-0.07271626039731557,0.942031908878733,0.9998728016123211,0.9998728016123211
ENSDARG00000045873,30.92435404862011,0.04915050720419359,0.5607366085831292,0.0876534659086861,0.9301521060233723,0.9998728016123211,0.9998728016123211
ENSDARG00000079143,28.42360784771717,0.6279859952281012,0.3779242215078264,1.661671730704607,0.09657861225501675,0.9998728016123211,0.9998728016123211
ENSDARG00000057714,20.557142774566834,-0.25880646686751424,0.5842028892225266,-0.44300785162487144,0.6577600555484708,0.9998728016123211,0.9998728016123211
ENSDARG00000045224,14.972640927074925,0.5355069346036813,0.6191823036987465,0.8648614978250797,0.3871148122544862,0.9998728016123211,0.9998728016123211
ENSDARG00000011246,168.8031730471187,0.1202319901931417,0.2949231806246559,0.40767222820019383,0.6835143291216417,0.9998728016123211,0.9998728016123211
ENSDARG00000039724,9.36505248702652,0.9898838336354887,1.064520979949685,0.9298866365999436,0.352429782742526,0.9998728016123211,0.9998728016123211
ENSDARG00000070441,43.562994850758784,0.8099707853607472,0.4612332189708163,1.7560981127250432,0.07907165733356938,0.9998728016123211,0.9998728016123211
ENSDARG00000011961,72.73904371023838,0.12752733833583335,0.3333570226752849,0.382554827591122,0.7020498691507745,0.9998728016123211,0.9998728016123211
ENSDARG00000008986,73.39696557693041,0.880003342211204,1.038414318522429,0.8474491602382469,,,
ENSDARG00000008235,88.36146900942484,-0.06277415594122414,0.2580601911117796,-0.24325393107235715,0.8078086902873074,0.9998728016123211,0.9998728016123211
ENSDARG00000004592,29.158331206012296,-0.17620801745475997,0.4399959568518359,-0.4004764469099343,0.6888056278889381,0.9998728016123211,0.9998728016123211
ENSDARG00000006567,99.95911452284332,-0.15806426194226142,0.2450942337205413,-0.64491220190226,0.5189840839430999,0.9998728016123211,0.9998728016123211
ENSDARG00000016231,67.62677181703553,0.4910650078630309,0.5441124532463233,0.902506467060629,0.36678788761187475,0.9998728016123211,0.9998728016123211
ENSDARG00000016749,38.97183850514113,0.8622125007220297,0.5999017119264727,1.4372562764543455,0.1506451876632346,0.9998728016123211,0.9998728016123211
ENSDARG00000004227,33.1906442062669,-0.192590420151297,0.5114286529839728,-0.37657338717260413,0.7064906682040358,0.9998728016123211,0.9998728016123211
ENSDARG00000006038,188.74014853388363,-0.20911857478851945,0.19336404124370357,-1.08147602544653,0.2794854195688544,0.9998728016123211,0.9998728016123211
ENSDARG00000045870,382.6212037626674,-0.13744347249750508,0.24798780623911623,-0.5542348012263898,0.5794181641116469,0.9998728016123211,0.9998728016123211
ENSDARG00000060248,28.842919952483534,0.16299388149380156,0.4494172739599717,0.3626782745968037,0.716845230657542,0.9998728016123211,0.9998728016123211
ENSDARG00000017757,266.5121456318007,0.10860009358610125,0.41378055404167396,0.26245818592809844,0.7929682184601551,0.9998728016123211,0.9998728016123211
ENSDARG00000030598,146.230201349637,0.4300077271764208,0.4819347128704663,0.8922530701622186,0.37225730240151567,0.9998728016123211,0.9998728016123211
ENSDARG00000077356,22.637993501912973,1.46170283133705,0.9569448895540672,1.5274681408437198,0.1266446435667062,0.9998728016123211,0.9998728016123211
ENSDARG00000089860,19.692359483815554,0.7549203037330164,0.599954346071167,1.2582962498340953,0.2082846369201825,0.9998728016123211,0.9998728016123211
ENSDARG00000039843,46.39500030248256,0.44462692751562666,0.7615143263816248,0.583872045622956,0.5593064019111051,0.9998728016123211,0.9998728016123211
ENSDARG00000033296,71.32004780247786,-0.3384176932956445,0.513181071299038,-0.6594508492665031,0.5096062983818355,0.9998728016123211,0.9998728016123211
ENSDARG00000006283,196.92707857607462,-0.26337984956128896,0.27850956047513337,-0.9456761524163361,0.34431378952073866,0.9998728016123211,0.9998728016123211
ENSDARG00000045864,191.80110205574374,0.37575507531467756,0.658500633603317,0.5706221925080692,0.568255771728372,0.9998728016123211,0.9998728016123211
ENSDARG00000045863,36.971957811206856,1.3123795826437883,0.8350110828309032,1.571691214198598,0.11602218072964395,0.9998728016123211,0.9998728016123211
ENSDARG00000016691,287.14844300879133,-1.1894963694223013,0.4375002591865232,-2.7188472336771192,0.006550985610927269,0.9998728016123211,0.9998728016123211
ENSDARG00000100963,6.227559081373471,0.9625062301254245,1.159188135545273,0.8303278826026538,0.40635342767716365,0.9998728016123211,0.9998728016123211
ENSDARG00000059043,21.098678200839228,-0.7434362029333524,0.6534048571942026,-1.1377879958311834,0.2552090186860092,0.9998728016123211,0.9998728016123211
ENSDARG00000075281,76.72951789532675,2.150170471997406,1.2306089183760858,1.7472410933237634,,,
ENSDARG00000023766,339.467945691469,-0.009185218809758519,0.25025536730909415,-0.03670338386154858,0.9707215105313708,0.9998728016123211,0.9998728016123211
ENSDARG00000039356,43.55286895431243,0.40916362950307444,0.5070625841917625,0.8069292475114584,0.4197072471947604,0.9998728016123211,0.9998728016123211
ENSDARG00000059064,469.14767927579396,-0.09316135906235011,0.22460581460544587,-0.41477714735926197,0.678305050367672,0.9998728016123211,0.9998728016123211
ENSDARG00000090401,26.601600300775175,-0.7237680382675118,0.542571371536067,-1.3339591365067072,0.18221724903251868,0.9998728016123211,0.9998728016123211
ENSDARG00000063578,207.5299710729595,-0.030046528294675582,0.3743210862513179,-0.08026939811374251,0.9360229964239477,0.9998728016123211,0.9998728016123211
ENSDARG00000063563,286.8610943720461,-0.02675326736290107,0.3020335677579972,-0.08857713254023798,0.9294179822248112,0.9998728016123211,0.9998728016123211
ENSDARG00000039350,206.55949193215875,0.05397131903142911,0.30613242671406926,0.17630056250734544,0.8600578201383668,0.9998728016123211,0.9998728016123211
ENSDARG00000059053,9.825712800008827,-0.4760189447518131,1.19992025714936,-0.396708816203076,0.6915821981613102,0.9998728016123211,0.9998728016123211
ENSDARG00000092677,433.079418943971,-0.28262797584427046,0.518377427137089,-0.545216595184665,0.5856045591894969,0.9998728016123211,0.9998728016123211
ENSDARG00000020871,220.0452440685642,0.0015788149619785307,0.43746650226382244,0.0036089962404170467,0.9971204438707433,0.9998728016123211,0.9998728016123211
ENSDARG00000039346,2877.5718645479933,-0.21666251565645583,0.49056779688700786,-0.44165662122815524,0.6587377043860759,0.9998728016123211,0.9998728016123211
ENSDARG00000059003,561.7273802722794,-0.3204193037838933,0.39484081875411786,-0.811515143735507,0.41706989984758824,0.9998728016123211,0.9998728016123211
ENSDARG00000039343,551.9670008125513,0.38236231949367555,0.42173254306535857,0.9066464653509522,0.3645937817730073,0.9998728016123211,0.9998728016123211
ENSDARG00000039340,178.33403787148498,0.3597049037225658,0.24460839834285492,1.4705337435650354,0.1414172536474383,0.9998728016123211,0.9998728016123211
ENSDARG00000070408,57.25631300687875,0.9614442770784061,0.4484402780785884,2.1439739561260254,0.03203497362517856,0.9998728016123211,0.9998728016123211
ENSDARG00000045858,151.87000903561568,0.3214911875490972,0.5586848097542259,0.5754428649859412,0.5649918211548157,0.9998728016123211,0.9998728016123211
ENSDARG00000045856,17.726549319677773,-0.4616941850888815,0.489762003162759,-0.9426909031476051,0.34583902771445507,0.9998728016123211,0.9998728016123211
ENSDARG00000045853,82.8179810434771,0.5482294350031517,1.3383305684904734,0.40963678773437073,,,
ENSDARG00000015623,16.05946713868862,0.37872259775489936,0.8321620950922177,0.4551067634400368,0.6490324324794364,0.9998728016123211,0.9998728016123211
ENSDARG00000030694,275.8616384950732,-0.19234825768523392,0.22549367028393952,-0.853009565381728,0.3936539997298084,0.9998728016123211,0.9998728016123211
ENSDARG00000096037,13.085207665274156,0.2695746849021951,0.8240881068619125,0.3271187663764769,0.7435780584408793,0.9998728016123211,0.9998728016123211
ENSDARG00000045850,133.81808472940392,0.02806138755772039,0.4610091246041152,0.06086948405157424,0.9514631525646706,0.9998728016123211,0.9998728016123211
ENSDARG00000015931,21.845767771453332,0.23149841815564562,0.6763720457155041,0.34226491118620034,0.732151539490538,0.9998728016123211,0.9998728016123211
ENSDARG00000045847,1441.7216903583562,-0.20617799245247198,0.2674582926633759,-0.7708790421090755,0.4407786306257524,0.9998728016123211,0.9998728016123211
ENSDARG00000045846,260.7355141615169,0.06908278329255,0.3723397372377278,0.18553696096219438,0.8528078928330443,0.9998728016123211,0.9998728016123211
ENSDARG00000045843,572.2949077287749,0.3482920820953661,0.37217902120137325,0.9358186847047384,0.34936654957937485,0.9998728016123211,0.9998728016123211
ENSDARG00000045842,114.08646728169964,0.40713349363058654,0.4030035469448772,1.0102479164687705,0.31237652758866874,0.9998728016123211,0.9998728016123211
ENSDARG00000095332,12.792241151264292,0.7788976513094585,0.7205227401326741,1.0810174445931233,0.2796893538962124,0.9998728016123211,0.9998728016123211
ENSDARG00000045837,65.23707183001356,-0.325638960137445,0.6543585359457406,-0.4976460797088876,0.6187335191222356,0.9998728016123211,0.9998728016123211
ENSDARG00000045836,55.221819786645106,-0.0026205141366864113,0.46105812647595923,-0.005683695799304065,0.9954650912896976,0.9998728016123211,0.9998728016123211
ENSDARG00000006409,6.803464349658107,0.37464945329615146,0.8460178984411836,0.44283868460283843,0.6578824200929236,0.9998728016123211,0.9998728016123211
ENSDARG00000034700,2546.18935020803,-0.4320633976030558,0.4610911968544847,-0.9370454273483131,0.34873519109634243,0.9998728016123211,0.9998728016123211
ENSDARG00000024465,621.1972552486664,-0.06949414723595197,0.39862616264617534,-0.17433413495650482,0.8616028741602202,0.9998728016123211,0.9998728016123211
ENSDARG00000017355,237.7171205933845,0.84065914522011,1.7158945080578885,0.4899247251345297,,,
ENSDARG00000031956,197.88680415942093,-0.1319198491398625,0.4629769485168966,-0.2849382664999962,0.7756914382065007,0.9998728016123211,0.9998728016123211
ENSDARG00000075956,20.533380522039423,0.10606618688212335,0.46220713709778727,0.2294776051017217,0.8184977247865637,0.9998728016123211,0.9998728016123211
ENSDARG00000009607,153.7836943034309,0.33317304839702616,0.47322463582249397,0.7040484014910816,0.4814026317691651,0.9998728016123211,0.9998728016123211
ENSDARG00000054321,7.692670328761508,1.2808639655821454,2.6333362256863646,0.4864035033157589,0.6266811071728376,0.9998728016123211,0.9998728016123211
ENSDARG00000024654,65.43166442891551,-0.043667426085040074,0.3395633871130875,-0.1285987469270271,0.8976751578829827,0.9998728016123211,0.9998728016123211
ENSDARG00000040610,21.333299526634885,0.37601329789186416,0.5379479129497029,0.6989771478619357,0.4845663122778534,0.9998728016123211,0.9998728016123211
ENSDARG00000003200,126.70543456160834,2.996790616597528,1.6166330602759664,1.8537234516817087,,,
ENSDARG00000091640,67.71224725478392,0.5368603926866606,1.1272847527371976,0.4762420421132212,,,
ENSDARG00000073858,111.75579878557612,0.0659981827009553,0.38679291067019156,0.17062924598747434,0.8645153001755199,0.9998728016123211,0.9998728016123211
ENSDARG00000088078,49.4384201458282,-0.3116245907649134,0.5466796865921453,-0.5700314067045323,0.5686563967291098,0.9998728016123211,0.9998728016123211
ENSDARG00000099560,464.65974716857755,-0.20344820158710225,0.43231626477608065,-0.47060038717830516,0.6379261310956781,0.9998728016123211,0.9998728016123211
ENSDARG00000087120,9.685942161007016,-0.3374624336735189,0.6371250463332501,-0.5296643659131997,0.596344658492425,0.9998728016123211,0.9998728016123211
ENSDARG00000099280,480.00274243240983,0.2079562277559623,0.3016373948778446,0.6894245583846765,0.4905561333013214,0.9998728016123211,0.9998728016123211
ENSDARG00000101680,327.2448218284368,-0.12246260908336898,0.17983288396709002,-0.6809800653910439,0.49588410424226836,0.9998728016123211,0.9998728016123211
ENSDARG00000098745,14.489821236834942,-0.06285238531417375,0.5890800325983444,-0.10669583390382667,0.9150302878040472,0.9998728016123211,0.9998728016123211
ENSDARG00000074223,124.9122364271785,0.37355353777323663,0.3903774950669522,0.9569033627544792,0.33861603374916105,0.9998728016123211,0.9998728016123211
ENSDARG00000091974,18.016912694330255,-0.5875796173683712,0.6220913718593638,-0.944523013736968,0.34490244719735785,0.9998728016123211,0.9998728016123211
ENSDARG00000005453,17.5637927470247,1.5409407094233711,0.7846600733270463,1.9638321890007866,0.04954955585409832,0.9998728016123211,0.9998728016123211
ENSDARG00000090468,1106.791093833769,-0.3785506181106327,0.4875396225538431,-0.7764509807996706,0.4374827532552408,0.9998728016123211,0.9998728016123211
ENSDARG00000099281,362.93810531417506,-0.45170496766051443,0.32431092105071735,-1.3928145441327107,0.1636758791503088,0.9998728016123211,0.9998728016123211
ENSDARG00000068701,15.251960359965693,0.7365504041194653,0.7925482484036068,0.9293445611709629,0.3527105486420863,0.9998728016123211,0.9998728016123211
ENSDARG00000068705,95.90023827634515,0.13324875433360775,0.3376272072762684,0.3946623715800694,0.6930920762517954,0.9998728016123211,0.9998728016123211
ENSDARG00000068708,1141.5017349304962,-0.7408043714357188,0.40826808693242994,-1.8145047216446406,0.06960005647576041,0.9998728016123211,0.9998728016123211
ENSDARG00000024874,104.12266880026249,0.10426775177646197,0.2889925726388069,0.36079734099872346,0.7182509506852326,0.9998728016123211,0.9998728016123211
ENSDARG00000102702,10.711584560919755,1.189479836619025,0.7697792904013973,1.5452219245840937,0.12229259293051413,0.9998728016123211,0.9998728016123211
ENSDARG00000099870,64.98861325725085,0.17205918585437277,0.5847951080281334,0.2942213152817539,0.7685887938765555,0.9998728016123211,0.9998728016123211
ENSDARG00000070314,379.0838229163003,-0.21750039205529575,0.35917977148408625,-0.6055474425984825,0.544815311696763,0.9998728016123211,0.9998728016123211
ENSDARG00000045822,3369.605082226186,0.18859681327600425,0.8009946209095893,0.2354532831466939,0.8138569342766169,0.9998728016123211,0.9998728016123211
ENSDARG00000105079,101.89547386067196,-0.4972442302297618,0.43810398748903484,-1.1349913363712698,0.2563789483849179,0.9998728016123211,0.9998728016123211
ENSDARG00000018688,286.82991040860844,-0.3451471750720032,0.4273115888318888,-0.8077177967850285,0.4192530561566441,0.9998728016123211,0.9998728016123211
ENSDARG00000006029,259.8200034420373,0.11587943971338975,0.2421466277735721,0.47855070615208806,0.6322582934212548,0.9998728016123211,0.9998728016123211
ENSDARG00000079470,72.12147193999523,0.2014454244380621,0.3929117531058966,0.5126989020961382,0.6081619578117528,0.9998728016123211,0.9998728016123211
ENSDARG00000104976,10.226156685237338,-1.3936312180532626,1.371856351097498,-1.0158725561450692,0.3096900791202878,0.9998728016123211,0.9998728016123211
ENSDARG00000086740,988.5437524263712,0.14081729323878633,0.46756756030536223,0.3011699381942161,0.7632849120710554,0.9998728016123211,0.9998728016123211
ENSDARG00000027799,560.1822050069935,0.16306373656198989,0.5001047251091869,0.32605917995753486,0.7443795803982551,0.9998728016123211,0.9998728016123211
ENSDARG00000045815,47.73080514405273,0.6748203184304981,1.1502233970721434,0.586686308197374,0.5574144050013627,0.9998728016123211,0.9998728016123211
ENSDARG00000078073,129.44949297892046,-0.2936213104319062,0.31636349901656513,-0.9281137405062391,0.35334857280392296,0.9998728016123211,0.9998728016123211
ENSDARG00000075025,208.143547387539,0.12245773011329794,0.23329702412118725,0.5249005235904197,0.5996523454133863,0.9998728016123211,0.9998728016123211
ENSDARG00000074905,13.704745965116693,-0.4267512486695041,0.6566436352053148,-0.6498977920285034,0.515758244504174,0.9998728016123211,0.9998728016123211
ENSDARG00000002663,308.37274240477217,-0.01784865751546927,0.35131127470717377,-0.05080582036641592,0.9594802528872786,0.9998728016123211,0.9998728016123211
ENSDARG00000074547,147.97245234557315,1.9566743013808332,1.1537061691869475,1.6959901521197223,0.08988774507047,0.9998728016123211,0.9998728016123211
ENSDARG00000074613,33.14510614098204,1.5509650500022343,0.9889706403660011,1.5682619753284572,,,
ENSDARG00000039393,32.99901866100904,1.266500249701033,1.0126992969805353,1.2506182767947314,0.21107377921917614,0.9998728016123211,0.9998728016123211
ENSDARG00000039392,1497.8685128646057,0.17740397322847476,0.3671698603174222,0.4831659468865641,0.6289779122380369,0.9998728016123211,0.9998728016123211
ENSDARG00000079824,30.243568873027204,0.22376166821720547,0.6230838254730636,0.3591196867408956,0.7195055547317715,0.9998728016123211,0.9998728016123211
ENSDARG00000076014,22.98621843593324,-0.6138422109422417,0.7014761179385262,-0.8750721446457508,0.3815346523210684,0.9998728016123211,0.9998728016123211
ENSDARG00000102464,10.893107111299114,0.06068653877842325,0.6896420070953638,0.08799716106915091,0.929878932529319,0.9998728016123211,0.9998728016123211
ENSDARG00000045801,202.4038052949212,0.3308544328368392,0.47854037407705136,0.6913824846544029,0.48932520827581927,0.9998728016123211,0.9998728016123211
ENSDARG00000101849,1866.647172939331,-0.8012958780788177,0.47980446876245975,-1.6700467174588178,0.09491012087324287,0.9998728016123211,0.9998728016123211
ENSDARG00000103537,157.42778868519912,0.08965290395739375,0.3856457597726288,0.23247475613436486,0.8161692918620858,0.9998728016123211,0.9998728016123211
ENSDARG00000102020,34.04352171314481,0.0637674526628847,0.4314785560759225,0.14778823133834776,0.882509897376226,0.9998728016123211,0.9998728016123211
ENSDARG00000101967,16.577076765043813,0.06134184408295367,1.2787704742665655,0.04796939350522311,0.9617406349598737,0.9998728016123211,0.9998728016123211
ENSDARG00000063097,23.157635076500593,0.8095799830092563,0.7133287894744897,1.134932439227183,0.2564036268747202,0.9998728016123211,0.9998728016123211
ENSDARG00000039681,999.4226152257933,0.0719079927533722,0.48472542682945924,0.14834788681030253,0.8820682251995011,0.9998728016123211,0.9998728016123211
ENSDARG00000070230,339.12238263104024,-0.10035831368534054,0.6684272195649102,-0.15014097383805725,0.8806533939052105,0.9998728016123211,0.9998728016123211
ENSDARG00000077926,59.059857020682216,0.47498883930977653,0.4068763618906903,1.1674033780251531,0.24304750759268579,0.9998728016123211,0.9998728016123211
ENSDARG00000073881,70.045690156779,0.11530520031304677,0.3073696060952402,0.3751353355260468,0.7075598187993779,0.9998728016123211,0.9998728016123211
ENSDARG00000034375,9.094769146022312,0.22799662787521302,0.7426126632460653,0.30701957986900924,0.7588284689141955,0.9998728016123211,0.9998728016123211
ENSDARG00000039185,434.22221550897933,0.008935684002445562,0.184649796000815,0.048392601540735644,0.9614033555138201,0.9998728016123211,0.9998728016123211
ENSDARG00000058127,85.82364299769465,0.4188803012670854,0.40693239001610765,1.029360924674747,0.30331010386492174,0.9998728016123211,0.9998728016123211
ENSDARG00000045789,20.41709103802822,0.5272336108438648,0.5359721174413092,0.9836959679187018,0.32526502292641646,0.9998728016123211,0.9998728016123211
ENSDARG00000045790,113.60799182427124,-0.0023826879033095358,0.6923908387579746,-0.0034412470095411024,0.9972542875603831,0.9998728016123211,0.9998728016123211
ENSDARG00000058159,847.8628569172257,-0.5073949224910481,0.3135717524652782,-1.6181142545587937,0.10563797707399404,0.9998728016123211,0.9998728016123211
