gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,qvalue
ENSDARG00000004757,107853.87758993113,-0.04501424738876599,0.1995294945851516,-0.2256019716902336,0.8215110071979822,0.9589139606257533,ybx1,0.8060313501488477
ENSDARG00000001431,118956.38465925673,-0.5071441328517294,0.18314077262495823,-2.76914924832318,0.005620288307340268,0.06999060317096115,actn3b,0.06607441510039784
ENSDARG00000070083,119291.25626193646,-0.43757209647613476,0.23834521382460425,-1.8358753232533527,0.06637609807694153,0.3352676367783836,atp5f1b,0.30825513154287254
ENSDARG00000003795,117899.40577384981,-0.054650120537736734,0.25768733017436457,-0.21207919109083725,0.8320452535583638,0.9615917097248923,idh2,0.8079796016497973
ENSDARG00000039007,113757.98587119166,-0.24277206018710523,0.31799551346473953,-0.763444922671919,0.4451980975539155,0.7941681534268703,eno3,0.6887755302057699
ENSDARG00000063917,158925.62839400154,-1.7953608660845606,0.32166959615722235,-5.581381913406085,2.386150357055345e-08,2.897233936657137e-06,mt-nd4,2.7351248467746925e-06
ENSDARG00000077291,79317.52313858089,0.29042644310101967,0.26281751903536077,1.1050497857486596,0.26913801710216045,0.6622082669667891,rps2,0.5872269020970042
ENSDARG00000092693,84161.21637908924,0.45941245516442375,0.19339152264040538,2.375556326833731,0.01752251776631263,0.14838457401613359,tpt1,0.13947427274519705
ENSDARG00000099974,92653.4131793002,-0.21823122954971935,0.16166407271052535,-1.3499055534774433,0.17704628010129586,0.5520831594747793,ldb3b,0.496563507731728
ENSDARG00000043371,92795.84668711154,-0.14024706398872194,0.23552438714235177,-0.595467270673572,0.5515311705076266,0.8545348404865679,mdh2,0.7338562600406475
ENSDARG00000020574,93890.35873541079,-0.050130156483098716,0.3709035426097656,-0.13515685541952768,0.8924878583991565,0.9757713648727694,atp2a1,0.8181409729376463
ENSDARG00000063895,116607.05650984014,-1.687539333436128,0.37569399467046877,-4.491792143008071,7.062633589267358e-06,0.0003573067258820234,mt-nd1,0.0003373143229874049
ENSDARG00000021265,75422.67950562671,0.11712903540888703,0.34853332987942287,0.3360626527437376,0.7368236209639734,0.9327807918122873,mybpc2b,0.7882599695195268
ENSDARG00000010149,81380.06588725501,-0.26256177571092865,0.24235562502231184,-1.0833739703246277,0.27864246448797336,0.6706281235918075,atp5fa1,0.5944421274135279
ENSDARG00000037870,64088.181844411985,0.15732235709401388,0.1833905049927402,0.8578544298149009,0.39097285002212023,0.7591633740509475,actb2,0.6627638478053142
ENSDARG00000029995,67780.17319821061,0.7215041130235106,0.5204955248987407,1.3861869670519738,0.16568982008276723,0.5362079184987371,tnni2b.2,0.483261975241405
ENSDARG00000056119,60769.85339371915,0.1333749250604553,0.24655499497237837,0.5409540580404683,0.5885392492143131,0.8725238091030572,eef1g,0.7466890598470002
ENSDARG00000063899,115680.74853595383,-2.2430546695049496,0.37024900465360816,-6.058232814436522,1.3762510978489665e-09,2.5708105844146033e-07,mt-nd2,2.426965878322123e-07
ENSDARG00000013623,72006.61639354259,-0.08114480309117612,0.21841465966799817,-0.3715172013385938,0.7102523464559566,0.9234687941916621,vdac2,0.7822726478006643
ENSDARG00000003081,69780.8149509257,-0.4350907632528881,0.31426694380313475,-1.3844623872545774,0.16621691742139832,0.5368711930813602,mybphb,0.4837536036476525
ENSDARG00000019181,53324.17561815996,0.1298603615521104,0.22335762205329338,0.5814010749144058,0.5609701731752195,0.8593062625210444,rpsa,0.7374104574225839
ENSDARG00000009447,66460.34663704822,0.01593949943269558,0.25549920704543266,0.06238570998719864,0.95025567457092,0.9901982687733849,atp5mc3b,0.8267650240517419
ENSDARG00000014196,48157.31875862646,-0.7204113426620135,0.20600827663248655,-3.4970019381658566,0.00047051841380908103,0.011026249969926438,myl1,0.010409297598623107
ENSDARG00000003599,48797.86209719595,0.4377257664029332,0.2020564612845112,2.1663537192536557,0.03028416764735371,0.21087115587281025,rpl3,0.19646679683497265
ENSDARG00000041182,46212.75463074705,0.18042003429560297,0.2051392395882475,0.879500356234816,0.37913004004551665,0.7496683509076254,rpl4,0.6554835778472381
ENSDARG00000099860,65373.11367791606,-0.04958239531494045,0.2625170256648107,-0.18887306523977107,0.8501923044280295,0.9660575479980892,pkmb,0.8113501333754854
ENSDARG00000063921,76996.98707661263,-1.8115245582091657,0.32045546594939844,-5.652968199004646,1.577004926321544e-08,2.0424316469099086e-06,mt-nd5,1.9281513565824768e-06
ENSDARG00000058451,40643.51874783563,0.34680928496408536,0.21630935909545543,1.6033022630844256,0.10886793710230093,0.43491207363487566,rpl6,0.39607973942793123
ENSDARG00000099970,59643.99190059569,-0.2934018624421539,0.27109273794644007,-1.082293331295807,0.27912220825207357,0.6711023687763655,CR383676.1,0.5948293399190141
ENSDARG00000019230,36860.098728156605,0.4077287835159412,0.22972059252084348,1.7748900045995937,0.07591605101854532,0.3624303963800416,rpl7a,0.33213831514391823
ENSDARG00000099499,51647.65306879887,-0.24071320007170274,0.24426055626853507,-0.9854771631939934,0.32438974347214655,0.7097087776285199,ndufa4l,0.6237857586039492
ENSDARG00000025566,50202.69506436282,-0.06909714547673744,0.23333666706632533,-0.29612639258748286,0.7671335590280934,0.9420917750990514,slc25a3b,0.7945656491829043
ENSDARG00000103007,37167.71031990989,0.3466985331617229,0.22807254168015792,1.520123950948565,0.12847982607055541,0.47343218460515435,rps3,0.42873616015884364
ENSDARG00000014867,35692.82219281996,0.3141208798653236,0.19847037507509488,1.5827091561975952,0.11348777041042736,0.44441179515488255,rpl8,0.40391339206816235
ENSDARG00000009280,37890.12267971183,-0.2439340760278103,0.22234953167441568,-1.0970748361413265,0.2726086793788155,0.6656572164771555,smyd1a,0.5903463431110499
ENSDARG00000077236,59643.61254957177,0.16634028588364935,0.2533259126355033,0.6566256256737037,0.5114216674804524,0.8351368217880167,hspb6,0.7192465548122127
ENSDARG00000007320,31639.696243885046,0.2437924955426844,0.2007608162613014,1.2143430181384343,0.224616764965348,0.6131442679087317,rpl7,0.5472828391415507
ENSDARG00000101251,46943.141570675434,-0.28926513416104727,0.17792563047060098,-1.6257642780073955,0.10399981021961294,0.42573073734915123,ldha,0.3882483045343056
ENSDARG00000034470,39544.15166469193,0.01762546322283897,0.20101070685998518,0.08768420099689545,0.9301276770301066,0.9852153268305396,aldoab,0.8233792777278329
ENSDARG00000041619,31257.58700396241,0.2650917754134668,0.2219014843448297,1.194637233708272,0.23222879524805706,0.6206056807436705,rack1,0.5533009975979378
ENSDARG00000092233,35857.11521120636,9.824633781822712,2.5552885721459333,3.844823590148168,,,vtg1,
ENSDARG00000014690,29789.60315222259,0.3309773927343688,0.19303649597818878,1.7145845455657565,0.0864214241760725,0.3862224539840258,rps4x,0.3537877052207972
ENSDARG00000029150,21075.69193031023,0.47569537710826604,0.28219007488665293,1.6857268183487253,0.09184842891726805,0.3982652113370566,hsp90ab1,0.36396005879647414
ENSDARG00000054588,43853.95380578199,-0.5351957226169849,0.2577735744459137,-2.0762241582264287,0.03787322393278505,0.23974034582672374,cox6a2,0.22234152590501877
ENSDARG00000100371,20740.35233107748,0.5483465868421167,0.33213080182840243,1.6509958842222154,0.09873941531059349,0.415107254109262,eef2b,0.3787661319381483
ENSDARG00000019778,28939.589226352844,0.37257169207160684,0.23318468422521285,1.5977537002892186,0.11009780243646061,0.4374861951182492,rps6,0.3983416249131367
ENSDARG00000099060,1226.9010034752862,-2.6480307907080984,1.5935230324920422,-1.6617461666474673,0.0965636802147033,0.4094156734026715,zgc_111868,0.37378174232538214
ENSDARG00000042566,29611.21085287411,0.33318843813420856,0.2090443511891523,1.5938648245640723,0.11096631443347751,0.43908573681369545,rps7,0.3997017208845606
ENSDARG00000032970,40031.612194616246,-0.20776372178284744,0.2644739500518844,-0.7855734817818104,0.43211740525313813,0.7870683872168713,cox4i1,0.6837922964331534
ENSDARG00000013307,26945.294090860974,0.6832196637892454,0.24220940627237472,2.8207808866883393,0.004790691256512221,0.06267157691408694,rpl19,0.05916491072241498
ENSDARG00000097224,33195.54819087279,-0.14617919894271442,0.24090601838842035,-0.6067893194225854,0.543990737081271,0.8511920296135586,prr33,0.7311937215861057
ENSDARG00000015551,31196.788776334713,-0.3788490366105435,0.23244563340959554,-1.62983933513162,0.1031354578923226,0.42386556811384624,fth1a,0.3865735331586345
ENSDARG00000092522,38669.95829070962,-0.15366383239218348,0.2919106486724921,-0.526407080697443,0.5986053970573484,0.8779081491174684,nnt2,0.7506912159354321
ENSDARG00000041435,28445.079084610683,0.5799421584335941,0.21023110609170872,2.7585934794093077,0.005805069949919559,0.07164872548734896,uba52,0.06763976040757615
ENSDARG00000009285,27160.895321848773,0.3727956357839855,0.23874655047232782,1.56147024971234,0.11841283799600125,0.45408728854092306,rpl15,0.41208566391777335
ENSDARG00000029439,37413.50372569897,-0.4012877141750352,0.3997572486174475,-1.0038284873204446,0.3154612907939456,0.7024099904561324,atp2a2a,0.6178767913066513
ENSDARG00000007344,46674.8781283612,0.10642604799278663,0.21346903199940875,0.49855497537966725,0.6180929308896289,0.8859189029239969,tcap,0.7569242921329075
ENSDARG00000021864,26308.098339092914,0.23395693253815808,0.2304816450243828,1.0150783699648085,0.31006847137099214,0.6978133890264634,rplp1,0.6143148760039013
ENSDARG00000090870,1111.7471504868963,-2.429400331189741,1.8735305586142061,-1.2966964002907404,0.19473566841198897,0.5762573998841903,si_ch1073-263o8.2,0.517226959982025
ENSDARG00000090768,1551.7876166139847,-2.4795407319162037,1.7217863712225125,-1.4400977806298154,0.14983973692722868,0.5117680325747664,zgc_173556,0.46170375928181745
ENSDARG00000069251,1136.8145598502,-2.35225803384359,1.7822182414043406,-1.3198484782593594,0.18688561222850975,0.5645508923593934,zpax1,0.5070989981167144
ENSDARG00000099104,27881.863195040674,0.37939676206063994,0.2350643634213047,1.614012249830694,0.10652476924648177,0.4312266497502399,rpl24,0.3928542666359296
ENSDARG00000055518,33666.101581168696,0.2612261218869551,0.28529173358251486,0.9156456046119565,0.3598528036906612,0.7354929423775355,pygma,0.6446908683878806
ENSDARG00000017235,27372.919025252308,0.3490038825894267,0.20330084223022094,1.7166868506831343,0.08603640398488727,0.3852994975136941,eif5a,0.3529994740677482
ENSDARG00000099517,45927.721577123986,0.01914361427842159,0.22940595042049575,0.08344863872681503,0.9334948152340524,0.985649397926384,adssl1,0.8235162957363606
ENSDARG00000082753,42370.656043872004,-0.2741507674145665,0.28920601462784,-0.9479428281163271,0.3431585602482953,0.725758167768261,NC_002333.17,0.6370260021256453
ENSDARG00000043453,24443.12410550913,0.4181110017779676,0.22699379607395279,1.8419490268436693,0.06548260627535525,0.33262683605485394,rps5,0.3058611820149223
ENSDARG00000033832,36003.014457330515,-0.6093901773243419,0.4343965241460458,-1.4028431247747797,0.16066362405228962,0.5286606071246325,ampd1,0.47675505438055893
ENSDARG00000063922,47544.06026408727,-1.7930184225669188,0.3178803525629324,-5.640544966401929,1.6951279156252654e-08,2.1665296063718445e-06,mt-nd6,2.0453056560899607e-06
ENSDARG00000001788,31838.84792489003,-0.2146107074676557,0.243978072086192,-0.8796311309150706,0.3790591686755872,0.7496683509076254,atp5po,0.6554835778472381
ENSDARG00000104682,30568.331522122196,-0.17322394357723744,0.24684562363985552,-0.7017501101415875,0.4828350166578249,0.8177924630484682,tpm2,0.7060361265106753
ENSDARG00000055996,21533.752319761414,0.49580912377820224,0.23000750999037778,2.155621456877404,0.03111323569940742,0.21422965834065044,rps8a,0.19942217310571628
ENSDARG00000053365,21852.317218007316,0.4075899535286471,0.19452398895317594,2.0953197377972668,0.03614257903387534,0.23305129970961852,rpl31,0.21614146072283658
ENSDARG00000009830,23764.44698260439,0.0055816256983943265,0.178033118830847,0.03135161443583733,0.9749891282490553,0.9949071082127989,hdlbpa,0.8302665335166443
ENSDARG00000043509,20370.094940695846,0.3184706562256131,0.21077959548718586,1.5109178641771055,0.1308093787988047,0.47770045418768625,rpl11,0.432675833573806
ENSDARG00000034897,19254.836655852374,0.4150872468006809,0.24680630090593722,1.6818340750501295,0.09260101916193669,0.40039172028910397,rps10,0.3657770173228346
ENSDARG00000102291,24991.79817075185,0.4050491865662852,0.22662775743863842,1.7872885084518213,0.0738908703830556,0.3581450796682842,eef1da,0.3282794926586072
ENSDARG00000036629,20986.398327319104,0.3723493979488276,0.2043447865608386,1.82216245501311,0.0684303395234901,0.3420108582255833,rps14,0.3143818704561147
ENSDARG00000101406,23657.86393413881,0.1992143760984819,0.2160918461262514,0.9218967752355224,0.35658242138917473,0.7335370214470918,rplp2,0.6432551458546345
ENSDARG00000095281,1549.3344857569707,-3.4766756253248436,1.8769508896341607,-1.8522997295909474,0.06398279453269241,0.3278801765725707,zgc_152652,0.30142421056500907
ENSDARG00000010478,34287.13051489357,-0.15968886305534344,0.42741598404642756,-0.37361462606882156,0.7086910507102555,0.9232658960668009,hsp90aa1.1,0.7820731935035043
ENSDARG00000006316,20190.295088020877,0.48087159479636193,0.22329219873645145,2.1535530462661963,0.03127523984985937,0.21461818599901727,rpl23a,0.1997867986229263
ENSDARG00000099380,20359.387912783943,0.3572554699442091,0.21442007090771767,1.666147522626112,0.0956840351649899,0.40728609797332577,rpl13,0.3719645749232198
ENSDARG00000007745,29888.974884347645,-0.22443258074197722,0.2306945468039239,-0.9728560291142514,0.3306248613133881,0.7152616014181726,uqcrfs1,0.6284888014601518
ENSDARG00000102414,29385.081990109582,-0.6405669567099435,0.30032447657002065,-2.1329162512020408,0.03293159696397908,0.2213801285968615,myhz1.1,0.2058590478835548
ENSDARG00000039997,28858.624063138126,0.18445329117434506,0.16563444230486793,1.1136167611494654,0.2654436326970261,0.6594671106483527,ptp4a3a,0.5849520961880561
ENSDARG00000045514,26708.911562226607,-0.2915291100583148,0.25445216676000304,-1.1457128220616897,0.2519139967134163,0.6464809040802353,atp5f1c,0.5745681755657331
ENSDARG00000030602,20142.532015029632,0.6215930113858633,0.24686274741708278,2.517970078067961,0.011803334786290821,0.11453715529134455,rps19,0.10785907323396807
ENSDARG00000103364,29051.547609792637,-0.39340788842832036,0.2053347154386166,-1.9159346123618681,0.055373419137302114,0.30214932153067064,cs,0.27898266339191896
ENSDARG00000020197,20691.990634786922,0.3964599303768607,0.19018436535524294,2.084608425284162,0.03710485908604649,0.2363397040867624,rpl5a,0.2192342511720662
ENSDARG00000005513,21927.70115893513,0.23070495887325365,0.24522370001869206,0.9407938908664548,0.3468104921915417,0.7279741266396789,naca,0.6388376458601388
ENSDARG00000074242,22308.014549749983,0.2729243185804771,0.21597387987764066,1.2636913257061526,0.2063408397609401,0.5924199949387114,serbp1a,0.5305755729453401
ENSDARG00000029533,18711.70254019928,0.34550968019310024,0.22843590262581973,1.5125016524177834,0.13040629258785627,0.47701055283454785,rpl18,0.43201795629719775
ENSDARG00000036044,18509.422144587406,0.49949894042867715,0.259817634682904,1.9224982208705492,0.054543097246814526,0.30025750927001016,rps20,0.2772506661603602
ENSDARG00000025073,18930.144869833282,0.387430094218993,0.23503903045234886,1.6483649267670863,0.09927780871829094,0.4161510217989253,rpl18a,0.37960134289320147
ENSDARG00000039347,19271.087819875134,0.2529183297483423,0.1995087000322071,1.2677057677560584,0.20490304429034434,0.5902508068547627,rps24,0.5286890591284356
ENSDARG00000031952,24296.87147878736,-0.7668070633203028,0.5456980825829743,-1.405185555519537,0.159966108239055,0.5277957854551837,mb,0.47595367052308113
ENSDARG00000057556,18963.55550449065,0.2557561624149268,0.23343079987424006,1.0956401749585507,0.27323627294254926,0.6665948153064284,rpl17,0.5910788919150047
ENSDARG00000101324,28001.638976873634,12.319179771050601,1.4765011146198932,8.343495070250604,7.212644993013397e-17,7.006002713963563e-14,apoa1b,6.613995458593293e-14
ENSDARG00000070709,767.2393348440713,-2.3003038203289123,1.6937149315592743,-1.3581410764391135,0.1744189233583049,0.5489124289780963,wu_fi42e03,0.49384357787890515
ENSDARG00000053058,17358.418555083557,0.4087608078899269,0.21435636845367717,1.9069216876486734,0.05653072927877762,0.3064627784346443,rps11,0.28269692702308785
ENSDARG00000046157,18552.505066170736,0.2835526148638523,0.22724740572887348,1.2477705254957059,0.21211510550527501,0.598110254280317,RPS17,0.5354250276301113
ENSDARG00000037860,24312.173651723813,-0.10905754944116941,0.22772448078347285,-0.4789012980333219,0.6320088474942405,0.892569556289406,cox6b2,0.7611630764845182
ENSDARG00000038900,24368.740518140978,-0.27901431449422015,0.2538727878014703,-1.099031987281798,0.27175411381456827,0.6649077039138057,acadm,0.5896794187599608
ENSDARG00000110698,21874.816634591676,-0.5795988775460584,0.2016869620082716,-2.8737548117874265,0.004056237258519645,0.056006056305089646,CABZ01061524.1,0.05287234635483324
ENSDARG00000020890,20202.490639229334,0.49872683040027793,0.23382573429341427,2.132899665245805,0.03293295782390126,0.2213801285968615,tmod4,0.2058590478835548
ENSDARG00000054191,23188.268051719875,-0.5142659141180694,0.2369895998088347,-2.169993596904239,0.030007331021950995,0.2095726906193168,pgk1,0.19524967969896823
ENSDARG00000063914,35562.85376899487,-1.514206275611663,0.3203795628726314,-4.726288599793252,2.286606052957104e-06,0.00014219939836288505,mt-nd3,0.00013424290760155017
ENSDARG00000011553,24237.814038625493,-0.2510418848598628,0.22802531361967873,-1.100938667180492,0.2709233516461349,0.6641297100857365,atp5pb,0.5889917341382315
ENSDARG00000075433,22420.36656687714,-0.5944923713873673,0.30386397691065775,-1.9564424102899183,0.0504130603175507,0.28628311101697085,myom2a,0.2646938237113887
ENSDARG00000017219,15836.205904855027,0.1741289091168718,0.22056698456397605,0.7894604419654893,0.42984294144932167,0.785860984710707,pabpc1a,0.68277494770315
ENSDARG00000013351,17104.473201229033,0.01452632430023504,0.17435672155133783,0.0833138187675655,0.9336020127080727,0.985649397926384,cirbpb,0.8235162957363606
ENSDARG00000053457,15793.56305699641,0.4393413569155206,0.2389408820399411,1.83870316860252,0.06595885711877629,0.3340413757159716,rpl23,0.30710470666625
ENSDARG00000015128,16994.449499092927,0.3509519119368572,0.20941430545455944,1.6758736284757292,0.09376294823558454,0.40239995179205784,rpl27,0.3675436809530752
ENSDARG00000044562,25454.52897653904,0.10432608949606954,0.31686166073533184,0.3292480676076839,0.7419681936951144,0.9347736873642428,cycsb,0.7893881965788997
ENSDARG00000115271,16301.82385156177,0.4792812038242308,0.23302595179290492,2.0567717893077337,0.03970818291576662,0.2473195637052768,RPL37A,0.22922013501265176
ENSDARG00000096257,19721.10173407606,0.14215911768012154,0.2588043018816501,0.5492919423925581,0.582805116122683,0.8691966060890038,si_ch73-367p23.2,0.7444902019704688
ENSDARG00000041811,16406.149480023603,0.3496814888102011,0.24405234197028314,1.432813493970813,0.15191114398648542,0.5157598382078735,rps25,0.46534998842694936
ENSDARG00000012688,21596.793465815776,0.24463768690321047,0.1945897649934024,1.257197093133367,0.20868227564279007,0.5953337184165728,eif1b,0.5331390673973769
ENSDARG00000094392,846.1192762058124,-2.311411979867739,1.7097180106989343,-1.3519258529205245,0.17639903620547692,0.5509947883905174,si_dkey-229d11.5,0.4956895285167086
ENSDARG00000031164,21709.21525529037,0.019428407738411427,0.2003048303236323,0.09699420481783175,0.9227309966361409,0.9832495955192425,tuba8l2,0.822090654743577
ENSDARG00000062592,19917.20484692187,0.07853130001576385,0.387810953221501,0.2024989221253638,0.8395267009758146,0.9636283319617389,myl10,0.8094593148014284
ENSDARG00000018334,15596.789887591634,0.4071723482799891,0.2311598759883773,1.7614317646565172,0.07816535267099185,0.36759097224385345,rpl35,0.33691012173583834
ENSDARG00000005526,21456.12877412182,-1.04546068084767,0.23186462466371335,-4.50892706191797,6.515630268400903e-06,0.00033194521677057956,igfn1.1,0.00031337186779082906
ENSDARG00000071331,19087.168424276857,-0.26931903058657314,0.26676664015147944,-1.0095678771290306,0.3127023662375581,0.7004345519309397,ryr3,0.616529928703163
ENSDARG00000011405,15582.114577937313,0.43070667327461964,0.25031896624018823,1.7206313997851217,0.08531773185133516,0.383405657244693,rps9,0.35138720012429575
ENSDARG00000068738,22715.377125550403,-0.3729362312926835,0.27385422652250446,-1.361805643930921,0.17325922994599718,0.5476962296965391,cox5b2,0.49285007478863396
ENSDARG00000101777,19165.228197168697,0.16521308512451693,0.3608003167476842,0.4579072618720958,0.6470190694454295,0.8977329299831156,pdlim5a,0.7644328588045454
ENSDARG00000098355,21117.536174941277,-0.26164386250553373,0.24427282166577238,-1.0711132770371374,0.2841184990425618,0.674022479045042,atp5pd,0.5972187131737066
ENSDARG00000093216,816.4630324885329,-2.9561698697531207,1.9628516941182628,-1.50605869949898,0.13205210560214548,0.48011094435802854,si_ch211-146l10.7,0.4347822432861923
ENSDARG00000005791,15701.734620013189,0.30092565632574736,0.21192436173048526,1.419967265058698,0.15561721134109538,0.5219571071691056,rpl28,0.4709603392732166
ENSDARG00000100392,15883.956416799565,0.32783775861758785,0.22943757914861718,1.4288756002138272,0.15303999156014259,0.5180675856032562,rps18,0.4674934738783111
ENSDARG00000002344,10440.495586030655,0.2612768505934143,0.20970281547205952,1.2459386871142246,0.21278690561593505,0.5989376793087983,tubb4b,0.5360454970283115
ENSDARG00000021838,14993.268723773852,0.4291035993494155,0.24619910099158343,1.7429129416848879,0.08134882307070104,0.37507931812413053,rps23,0.34373556465611144
ENSDARG00000088383,21412.81625045214,-0.3653368626599802,0.2667767316924115,-1.3694480037382222,0.1708592776223078,0.5441813162846695,cox5aa,0.4898232374452513
ENSDARG00000074758,14488.598031131816,-0.060835323012056366,0.2137760576485819,-0.2845750065803027,0.7759697616996284,0.9445661179762936,csde1,0.7962005412443993
ENSDARG00000012381,21315.815952245608,-0.1800074577363183,0.2926570462545495,-0.6150798692191747,0.5385019757874241,0.848795365360287,hsc70,0.730136163503794
ENSDARG00000080337,26301.542157253134,-1.3879522055236782,0.3152855281863716,-4.402207146987196,1.0715517408599264e-05,0.0005114750778792578,NC_002333.4,0.00048285648470199196
ENSDARG00000056008,18749.894590131833,-0.17337387532322232,0.2996006773800233,-0.5786831887009029,0.5628029614534537,0.859755915057093,atp5mc1,0.7377055405015138
ENSDARG00000045423,782.2503095636491,-2.7323853792432513,1.8535103611661115,-1.4741678473942856,0.14043640449587944,0.495956740618333,si_ch211-146l10.8,0.4485551477628756
ENSDARG00000079078,15281.084154440996,-1.3657795488076456,0.6124571915399568,-2.230000019060176,0.02574744161184012,0.1914257742798385,si_ch211-5k11.8,0.17852857435204098
ENSDARG00000061249,20449.652436186938,-0.5934369852791989,0.26480051148455425,-2.241071899567739,0.025021418071603463,0.1871020357494382,myom1a,0.17455032614424043
ENSDARG00000087402,17054.064300123984,1.0727809068873067,0.5479314682377846,1.9578742398889826,0.050244771293957144,0.2856614492033086,tpm1,0.2641126699716753
ENSDARG00000045487,13242.400644418649,0.4729188675722865,0.2572457496228836,1.838393319483703,0.06600446882046324,0.3341379481754346,rps16,0.3071976775977197
ENSDARG00000029500,14292.983602683766,0.3667615462659773,0.22062833700375306,1.6623501370983835,0.09644259047526228,0.40917016928650807,rpl34,0.3735495479020723
ENSDARG00000079111,18430.84654761131,-1.0259056536708355,0.5661244868056907,-1.8121555904769655,0.06996215881209675,0.3463697398681456,actc1c,0.3180728786846445
ENSDARG00000103433,15216.45331022099,0.3830563269131826,0.22287145712565612,1.718732097207106,0.08566316471817519,0.3839837195858023,rpl14,0.35179964175632306
ENSDARG00000057571,21450.9876479952,-0.5788110267984823,0.2672758574736722,-2.165594125371004,0.030342215699078242,0.21094351520243815,pgam2,0.19646944022000803
ENSDARG00000039093,20216.60800254428,-0.7054444291972389,0.18767677327126384,-3.758826502081881,0.00017071216044963524,0.005032511594924224,got1,0.004750927196731888
ENSDARG00000015887,17773.728530851935,0.21462983882898942,0.19402841006838203,1.1061773827520762,0.2686497502610101,0.6618971082207538,b2ml,0.5869712198936063
